severity level,percentile,ood-auroc,ood_avg_conf,id-acc,id-auroc,id_avg_conf,model name,confidence function,model name - confidence function
0,0.0,0.898571502,0.3920551240444183,0.81212,0.8580853067301407,0.7958549261093141,xcit_tiny_12_p8_224_dist,softmax,xcit_tiny_12_p8_224_dist-softmax
1,0.1,0.8775911476,0.4299339354038239,0.81212,0.8580853067301407,0.7958549261093141,xcit_tiny_12_p8_224_dist,softmax,xcit_tiny_12_p8_224_dist-softmax
2,0.2,0.8607882704,0.4557104408740997,0.81212,0.8580853067301407,0.7958549261093141,xcit_tiny_12_p8_224_dist,softmax,xcit_tiny_12_p8_224_dist-softmax
3,0.30000000000000004,0.8479910228,0.4781237542629242,0.81212,0.8580853067301407,0.7958549261093141,xcit_tiny_12_p8_224_dist,softmax,xcit_tiny_12_p8_224_dist-softmax
4,0.4,0.8315257148,0.5046454071998596,0.81212,0.8580853067301407,0.7958549261093141,xcit_tiny_12_p8_224_dist,softmax,xcit_tiny_12_p8_224_dist-softmax
5,0.5,0.8164460908,0.5274196267127991,0.81212,0.8580853067301407,0.7958549261093141,xcit_tiny_12_p8_224_dist,softmax,xcit_tiny_12_p8_224_dist-softmax
6,0.6000000000000001,0.7970573644,0.5537065863609314,0.81212,0.8580853067301407,0.7958549261093141,xcit_tiny_12_p8_224_dist,softmax,xcit_tiny_12_p8_224_dist-softmax
7,0.7000000000000001,0.7794670664,0.5765218138694763,0.81212,0.8580853067301407,0.7958549261093141,xcit_tiny_12_p8_224_dist,softmax,xcit_tiny_12_p8_224_dist-softmax
8,0.8,0.7509640128,0.6091042757034302,0.81212,0.8580853067301407,0.7958549261093141,xcit_tiny_12_p8_224_dist,softmax,xcit_tiny_12_p8_224_dist-softmax
9,0.9,0.7168063684,0.6450384259223938,0.81212,0.8580853067301407,0.7958549261093141,xcit_tiny_12_p8_224_dist,softmax,xcit_tiny_12_p8_224_dist-softmax
10,1.0,0.6207461972,0.7260819673538208,0.81212,0.8580853067301407,0.7958549261093141,xcit_tiny_12_p8_224_dist,softmax,xcit_tiny_12_p8_224_dist-softmax
